@RELATION nflpredictor

@ATTRIBUTE homeTotalYdsLast3 real
@ATTRIBUTE homeTotalYdsSeason real
@ATTRIBUTE homePassYdsLast3 real
@ATTRIBUTE homePassYdsSeason real
@ATTRIBUTE homeRushYdsLast3 real
@ATTRIBUTE homeRushYdsSeason real
@ATTRIBUTE homeFirstDownsLast3 real
@ATTRIBUTE homeFirstDownsSeaon real
@ATTRIBUTE homeTurnoversLast3 real
@ATTRIBUTE homeTurnoversSeason real
@ATTRIBUTE homePuntsLast3 real
@ATTRIBUTE homePuntsSeason real
@ATTRIBUTE homePosTimeLast3 real
@ATTRIBUTE homePosTimeSeason real
@ATTRIBUTE awayTotalYdsLast3 real
@ATTRIBUTE awayTotalYdsSeason real
@ATTRIBUTE awayPassYdsLast3 real
@ATTRIBUTE awayPassYdsSeason real
@ATTRIBUTE awayRushYdsLast3 real
@ATTRIBUTE awayRushYdsSeason real
@ATTRIBUTE awayFirstDownsLast3 real
@ATTRIBUTE awayFirstDownsSeason real
@ATTRIBUTE awayTurnoversLast3 real
@ATTRIBUTE awayTurnoversSeason real
@ATTRIBUTE awayPuntsLast3 real
@ATTRIBUTE awayPuntsSeason real
@ATTRIBUTE awayPosTimeLast3 real
@ATTRIBUTE awayPosTimeSeason real
@ATTRIBUTE winner {H,A}

@Data
250.0, 298.7, 130.0, 175.9, 120.0, 122.8, 13.6666666667, 17.9, 2.33333333333, 1.8, 4.33333333333, 4.6, 1923.33333333, 1909.0, 353.0, 340.9, 162.333333333, 191.1, 190.666666667, 149.8, 16.6666666667, 19.3, 1.66666666667, 1.6, 4.66666666667, 4.5, 1613.0, 1742.5, H
399.0, 369.3, 226.0, 240.8, 173.0, 128.5, 20.0, 18.8, 1.33333333333, 1.1, 4.33333333333, 5.0, 1677.66666667, 1804.7, 420.333333333, 382.1, 344.666666667, 292.9, 75.6666666667, 89.2, 22.0, 22.6, 2.33333333333, 1.4, 3.0, 3.8, 1959.66666667, 1910.2, A
268.0, 309.5, 202.0, 210.4, 66.0, 99.1, 16.3333333333, 17.2, 2.33333333333, 2.0, 5.33333333333, 5.3, 1536.33333333, 1737.2, 370.0, 316.5, 202.666666667, 174.1, 167.333333333, 142.4, 23.0, 18.7, 1.33333333333, 1.5, 4.33333333333, 4.2, 1949.33333333, 1869.9, H
347.333333333, 328.9, 254.333333333, 228.6, 93.0, 100.3, 18.0, 19.7, 2.33333333333, 2.2, 5.0, 4.5, 1929.33333333, 1940.0, 300.333333333, 338.6, 213.0, 239.6, 87.3333333333, 99.0, 17.3333333333, 19.1, 0.333333333333, 0.9, 6.33333333333, 4.9, 1706.33333333, 1608.3, A
397.666666667, 391.3, 250.666666667, 296.4, 147.0, 94.9, 20.0, 20.8, 1.0, 1.2, 4.0, 4.5, 1650.33333333, 1624.1, 337.666666667, 364.6, 198.0, 199.3, 139.666666667, 165.3, 19.3333333333, 21.0, 0.0, 0.9, 5.0, 4.1, 1904.66666667, 1903.9, A
261.0, 284.0, 195.0, 201.4, 66.0, 82.6, 13.0, 16.9, 1.33333333333, 1.5, 7.66666666667, 6.7, 1651.0, 1831.7, 355.0, 327.2, 228.333333333, 214.8, 126.666666667, 112.4, 19.6666666667, 17.6, 2.0, 1.5, 4.33333333333, 4.3, 1976.0, 1815.3, A
264.333333333, 367.4, 164.333333333, 256.0, 100.0, 111.4, 15.0, 20.6, 2.33333333333, 1.6, 5.0, 3.7, 1644.0, 1794.9, 312.0, 345.5, 199.666666667, 247.1, 112.333333333, 98.4, 18.6666666667, 21.6, 1.0, 0.9, 5.0, 4.9, 1860.0, 1806.3, H
357.666666667, 361.8, 227.0, 238.9, 130.666666667, 122.9, 21.0, 21.5, 2.33333333333, 2.4, 5.33333333333, 4.8, 1938.66666667, 1877.6, 303.666666667, 333.9, 211.0, 226.1, 92.6666666667, 107.8, 18.3333333333, 18.9, 1.0, 1.7, 6.66666666667, 5.6, 1761.33333333, 1688.4, A
410.666666667, 385.909090909, 349.666666667, 297.636363636, 61.0, 88.2727272727, 21.6666666667, 22.3636363636, 3.0, 1.45454545455, 2.66666666667, 3.54545454545, 1892.66666667, 1896.72727273, 370.666666667, 382.090909091, 250.666666667, 290.454545455, 120.0, 91.6363636364, 19.6666666667, 20.6363636364, 1.0, 1.27272727273, 4.66666666667, 4.54545454545, 1718.33333333, 1639.54545455, H
229.333333333, 298.454545455, 125.0, 176.545454545, 104.333333333, 121.909090909, 14.3333333333, 18.3636363636, 2.66666666667, 1.81818181818, 4.66666666667, 4.54545454545, 1933.0, 1940.0, 353.333333333, 316.090909091, 198.333333333, 177.909090909, 155.0, 138.181818182, 21.3333333333, 18.4545454545, 0.666666666667, 1.36363636364, 5.66666666667, 4.45454545455, 2083.33333333, 1874.36363636, A
338.333333333, 342.909090909, 209.333333333, 242.909090909, 129.0, 100.0, 17.3333333333, 21.0909090909, 1.33333333333, 1.0, 4.66666666667, 4.81818181818, 1851.66666667, 1799.09090909, 316.0, 333.363636364, 134.0, 186.818181818, 182.0, 146.545454545, 16.3333333333, 18.9090909091, 1.66666666667, 1.72727272727, 4.0, 4.45454545455, 1618.0, 1706.81818182, H
368.666666667, 330.818181818, 220.0, 212.909090909, 148.666666667, 117.909090909, 19.0, 17.3636363636, 1.66666666667, 1.45454545455, 5.0, 4.45454545455, 1917.0, 1803.81818182, 357.0, 365.545454545, 207.0, 202.181818182, 150.0, 163.363636364, 20.3333333333, 20.7272727273, 0.666666666667, 1.0, 4.66666666667, 4.09090909091, 1881.33333333, 1895.0, H
293.0, 310.727272727, 184.0, 201.636363636, 109.0, 109.090909091, 17.6666666667, 18.6363636364, 2.66666666667, 2.0, 4.66666666667, 5.18181818182, 1746.0, 1780.36363636, 297.666666667, 292.272727273, 209.333333333, 210.454545455, 88.3333333333, 81.8181818182, 15.6666666667, 17.5454545455, 2.33333333333, 1.72727272727, 7.33333333333, 6.63636363636, 1713.33333333, 1838.90909091, H
279.333333333, 336.545454545, 145.0, 190.545454545, 134.333333333, 146.0, 14.3333333333, 19.4545454545, 1.0, 2.90909090909, 7.0, 5.0, 1713.0, 1891.54545455, 326.333333333, 339.727272727, 240.333333333, 231.818181818, 86.0, 107.909090909, 20.3333333333, 19.3636363636, 1.0, 1.54545454545, 6.66666666667, 5.54545454545, 1972.0, 1726.90909091, H
418.333333333, 412.909090909, 326.333333333, 312.363636364, 92.0, 100.545454545, 23.6666666667, 24.6363636364, 2.33333333333, 1.72727272727, 5.66666666667, 4.72727272727, 1846.33333333, 1910.54545455, 373.0, 386.0, 258.333333333, 277.727272727, 114.666666667, 108.272727273, 24.6666666667, 23.9090909091, 2.66666666667, 1.90909090909, 3.66666666667, 4.0, 2006.33333333, 1920.81818182, A
355.333333333, 347.0, 216.333333333, 206.363636364, 139.0, 140.636363636, 23.0, 19.0909090909, 1.33333333333, 2.0, 5.33333333333, 5.09090909091, 1945.33333333, 1793.18181818, 372.0, 287.272727273, 297.666666667, 205.909090909, 74.3333333333, 81.3636363636, 18.6666666667, 16.0, 1.66666666667, 1.36363636364, 5.0, 5.90909090909, 1698.66666667, 1664.36363636, H
291.333333333, 320.909090909, 190.333333333, 213.636363636, 101.0, 107.272727273, 17.3333333333, 17.7272727273, 2.66666666667, 1.90909090909, 5.66666666667, 5.27272727273, 1594.66666667, 1732.09090909, 422.666666667, 434.818181818, 294.666666667, 292.090909091, 128.0, 142.727272727, 25.6666666667, 28.0909090909, 0.333333333333, 0.727272727273, 2.33333333333, 3.45454545455, 1656.33333333, 1842.45454545, A
328.666666667, 327.181818182, 180.0, 220.272727273, 148.666666667, 106.909090909, 16.3333333333, 17.4545454545, 2.33333333333, 1.63636363636, 5.0, 4.63636363636, 1736.33333333, 1663.90909091, 452.0, 393.636363636, 296.0, 250.727272727, 156.0, 142.909090909, 26.0, 23.0, 2.0, 1.09090909091, 5.66666666667, 5.36363636364, 2168.66666667, 2128.09090909, A
371.333333333, 392.636363636, 273.666666667, 288.181818182, 97.6666666667, 104.454545455, 20.0, 22.0909090909, 1.66666666667, 1.90909090909, 5.0, 4.18181818182, 1708.33333333, 1744.72727273, 336.0, 365.363636364, 239.0, 244.0, 97.0, 121.363636364, 17.6666666667, 18.5454545455, 1.0, 1.0, 3.66666666667, 4.72727272727, 1729.0, 1807.72727273, H
354.0, 348.090909091, 270.0, 246.545454545, 84.0, 101.545454545, 19.6666666667, 19.6363636364, 0.333333333333, 0.818181818182, 6.66666666667, 5.18181818182, 1856.33333333, 1675.0, 267.333333333, 340.0, 174.666666667, 237.272727273, 92.6666666667, 102.727272727, 14.6666666667, 19.7272727273, 4.0, 1.81818181818, 6.66666666667, 4.45454545455, 1819.33333333, 2009.18181818, A
348.0, 355.636363636, 251.0, 273.0, 97.0, 82.6363636364, 19.0, 19.0909090909, 2.33333333333, 1.81818181818, 4.66666666667, 5.18181818182, 1880.0, 1769.54545455, 279.666666667, 305.272727273, 165.333333333, 211.545454545, 114.333333333, 93.7272727273, 16.6666666667, 16.8181818182, 1.33333333333, 1.54545454545, 6.33333333333, 6.36363636364, 1853.66666667, 1670.45454545, A
327.666666667, 324.454545455, 245.333333333, 225.0, 82.3333333333, 99.4545454545, 17.3333333333, 19.3636363636, 1.66666666667, 2.0, 7.33333333333, 4.90909090909, 2056.66666667, 1953.72727273, 366.333333333, 358.454545455, 204.333333333, 244.545454545, 162.0, 113.909090909, 18.3333333333, 19.0, 0.333333333333, 1.54545454545, 5.0, 4.72727272727, 1927.66666667, 1819.36363636, A
357.333333333, 375.636363636, 291.0, 296.909090909, 66.3333333333, 78.7272727273, 22.0, 21.3636363636, 1.33333333333, 2.09090909091, 5.66666666667, 4.09090909091, 1888.66666667, 1905.72727273, 312.333333333, 357.181818182, 187.333333333, 226.909090909, 125.0, 130.272727273, 19.0, 21.1818181818, 2.66666666667, 2.45454545455, 4.66666666667, 4.54545454545, 1764.66666667, 1842.18181818, H
378.333333333, 385.363636364, 224.333333333, 220.818181818, 154.0, 164.545454545, 20.3333333333, 21.0909090909, 0.333333333333, 0.909090909091, 4.33333333333, 4.54545454545, 1912.66666667, 1851.36363636, 296.666666667, 369.454545455, 182.0, 254.818181818, 114.666666667, 114.636363636, 19.0, 20.8181818182, 1.66666666667, 1.45454545455, 4.0, 3.63636363636, 1714.33333333, 1802.0, H
350.333333333, 361.75, 249.0, 278.916666667, 101.333333333, 82.8333333333, 21.0, 19.5833333333, 1.66666666667, 1.75, 4.66666666667, 5.16666666667, 1762.66666667, 1759.58333333, 362.333333333, 387.666666667, 256.0, 284.333333333, 106.333333333, 103.333333333, 22.3333333333, 22.3333333333, 1.33333333333, 1.83333333333, 4.66666666667, 4.25, 1808.66666667, 1766.58333333, A
389.333333333, 384.083333333, 216.666666667, 216.0, 172.666666667, 168.083333333, 19.0, 21.0, 0.666666666667, 0.916666666667, 4.33333333333, 4.41666666667, 1741.66666667, 1831.0, 310.333333333, 343.083333333, 215.333333333, 240.75, 95.0, 102.333333333, 18.6666666667, 19.5833333333, 0.666666666667, 0.916666666667, 7.0, 5.16666666667, 1836.66666667, 1663.66666667, H
341.333333333, 319.416666667, 225.0, 223.333333333, 116.333333333, 96.0833333333, 18.6666666667, 17.3333333333, 1.33333333333, 1.58333333333, 5.66666666667, 6.0, 1934.33333333, 1693.75, 301.0, 338.083333333, 161.333333333, 191.083333333, 139.666666667, 147.0, 17.3333333333, 19.75, 0.666666666667, 2.66666666667, 5.33333333333, 4.83333333333, 1871.33333333, 1920.0, H
306.333333333, 342.166666667, 213.333333333, 240.0, 93.0, 102.166666667, 16.3333333333, 19.6666666667, 4.66666666667, 1.91666666667, 6.0, 4.41666666667, 1874.0, 2013.5, 284.666666667, 322.166666667, 221.333333333, 227.166666667, 63.3333333333, 95.0, 16.3333333333, 19.4166666667, 1.66666666667, 2.0, 8.0, 4.91666666667, 1857.0, 1924.41666667, A
406.333333333, 392.083333333, 308.666666667, 285.583333333, 97.6666666667, 106.5, 24.3333333333, 23.8333333333, 3.0, 2.0, 5.33333333333, 4.33333333333, 1738.33333333, 1872.58333333, 335.666666667, 329.416666667, 210.333333333, 224.0, 125.333333333, 105.416666667, 18.0, 17.4166666667, 2.66666666667, 2.0, 4.66666666667, 4.75, 1800.66666667, 1656.25, H
338.333333333, 283.0, 259.666666667, 204.25, 78.6666666667, 78.75, 19.0, 16.4166666667, 1.33333333333, 1.41666666667, 5.0, 5.83333333333, 1711.0, 1649.91666667, 327.666666667, 308.916666667, 187.666666667, 194.166666667, 140.0, 114.75, 20.6666666667, 18.75, 3.0, 2.16666666667, 4.33333333333, 5.25, 2032.33333333, 1822.66666667, A
340.0, 335.5, 159.0, 181.166666667, 181.0, 154.333333333, 16.3333333333, 18.6666666667, 1.66666666667, 1.75, 4.66666666667, 4.5, 1568.0, 1672.08333333, 265.666666667, 303.416666667, 155.666666667, 180.666666667, 110.0, 122.75, 19.0, 18.6666666667, 1.33333333333, 1.66666666667, 4.66666666667, 4.58333333333, 2013.0, 1942.66666667, H
371.333333333, 343.5, 247.666666667, 230.833333333, 123.666666667, 112.666666667, 20.3333333333, 19.3333333333, 0.333333333333, 1.41666666667, 5.0, 5.41666666667, 1796.33333333, 1696.91666667, 353.666666667, 377.333333333, 266.666666667, 286.083333333, 87.0, 91.25, 18.3333333333, 21.75, 3.0, 1.41666666667, 3.66666666667, 3.75, 1766.33333333, 1870.0, H
345.0, 360.416666667, 249.0, 243.25, 96.0, 117.166666667, 19.6666666667, 18.5, 1.33333333333, 1.0, 4.33333333333, 4.75, 1793.66666667, 1789.83333333, 330.333333333, 362.666666667, 174.666666667, 228.0, 155.666666667, 134.666666667, 19.0, 21.3333333333, 2.33333333333, 2.33333333333, 3.0, 4.33333333333, 1658.0, 1822.16666667, A
309.666666667, 346.75, 147.333333333, 198.5, 162.333333333, 148.25, 18.0, 19.1666666667, 1.0, 2.0, 6.0, 5.0, 1971.66666667, 1819.5, 313.666666667, 327.666666667, 189.666666667, 212.5, 124.0, 115.166666667, 15.3333333333, 17.25, 1.33333333333, 1.33333333333, 6.66666666667, 4.83333333333, 1815.33333333, 1831.83333333, A
387.666666667, 356.833333333, 208.333333333, 241.75, 179.333333333, 115.083333333, 20.3333333333, 19.1666666667, 1.0, 1.66666666667, 4.66666666667, 4.58333333333, 1988.66666667, 1834.25, 398.333333333, 379.083333333, 324.666666667, 296.666666667, 73.6666666667, 82.4166666667, 24.6666666667, 21.4166666667, 1.33333333333, 1.91666666667, 4.33333333333, 4.0, 1995.33333333, 1913.41666667, A
356.333333333, 363.333333333, 218.0, 201.25, 138.333333333, 162.083333333, 18.0, 20.5, 1.0, 1.0, 4.66666666667, 4.25, 1974.33333333, 1931.58333333, 298.666666667, 317.25, 182.0, 210.5, 116.666666667, 106.75, 18.0, 17.5, 1.66666666667, 1.83333333333, 5.33333333333, 5.25, 1591.0, 1720.75, H
366.0, 371.166666667, 235.0, 256.333333333, 131.0, 114.833333333, 21.6666666667, 20.8333333333, 1.33333333333, 1.33333333333, 3.33333333333, 3.58333333333, 1883.66666667, 1817.91666667, 369.333333333, 386.583333333, 265.0, 294.166666667, 104.333333333, 92.4166666667, 20.6666666667, 20.9166666667, 2.33333333333, 1.58333333333, 4.33333333333, 4.5, 1844.66666667, 1671.58333333, H
378.0, 328.0, 229.333333333, 186.666666667, 148.666666667, 141.333333333, 20.3333333333, 19.0, 1.0, 1.33333333333, 6.0, 4.5, 2055.0, 1891.08333333, 230.0, 279.333333333, 132.666666667, 197.583333333, 97.3333333333, 81.75, 12.0, 16.5, 2.0, 1.66666666667, 8.0, 6.91666666667, 1620.66666667, 1795.0, H
355.333333333, 350.583333333, 234.333333333, 246.25, 121.0, 104.333333333, 18.0, 21.1666666667, 1.33333333333, 1.0, 4.0, 4.75, 1951.66666667, 1841.66666667, 446.0, 416.083333333, 328.0, 312.416666667, 118.0, 103.666666667, 23.0, 24.3333333333, 2.0, 1.66666666667, 6.0, 4.91666666667, 2087.0, 1939.5, H
414.0, 425.333333333, 289.0, 285.5, 125.0, 139.833333333, 25.0, 27.8333333333, 0.666666666667, 0.75, 2.66666666667, 3.41666666667, 1801.0, 1855.91666667, 491.0, 388.5, 335.666666667, 247.083333333, 155.333333333, 141.416666667, 27.0, 22.4166666667, 1.33333333333, 1.0, 6.33333333333, 5.75, 2222.0, 2119.75, H
367.0, 363.0, 228.333333333, 236.461538462, 138.666666667, 126.538461538, 21.3333333333, 21.4615384615, 1.66666666667, 2.23076923077, 3.66666666667, 4.53846153846, 1627.0, 1819.76923077, 363.333333333, 355.230769231, 198.333333333, 237.769230769, 165.0, 117.461538462, 19.3333333333, 19.1538461538, 1.33333333333, 1.61538461538, 3.66666666667, 4.46153846154, 1877.66666667, 1830.76923077, A
364.0, 313.769230769, 243.0, 191.384615385, 121.0, 122.384615385, 22.3333333333, 18.9230769231, 1.33333333333, 1.69230769231, 5.0, 4.69230769231, 2041.33333333, 1939.53846154, 346.666666667, 345.769230769, 210.666666667, 238.692307692, 136.0, 107.076923077, 17.6666666667, 20.6923076923, 1.33333333333, 1.0, 3.66666666667, 4.61538461538, 1801.0, 1805.07692308, A
356.333333333, 376.153846154, 277.0, 289.230769231, 79.3333333333, 86.9230769231, 20.3333333333, 22.0769230769, 1.33333333333, 1.38461538462, 3.66666666667, 3.76923076923, 1597.0, 1837.92307692, 391.333333333, 372.923076923, 258.333333333, 256.538461538, 133.0, 116.384615385, 22.6666666667, 21.0769230769, 0.666666666667, 1.38461538462, 3.0, 3.53846153846, 1882.66666667, 1815.15384615, H
404.333333333, 394.307692308, 303.666666667, 298.076923077, 100.666666667, 96.2307692308, 21.6666666667, 21.0, 3.66666666667, 1.76923076923, 4.33333333333, 4.46153846154, 1878.66666667, 1682.84615385, 315.333333333, 356.846153846, 229.666666667, 238.230769231, 85.6666666667, 118.615384615, 17.3333333333, 18.4615384615, 0.333333333333, 0.923076923077, 5.66666666667, 5.15384615385, 1746.66666667, 1791.30769231, H
315.0, 324.384615385, 203.0, 212.076923077, 112.0, 112.307692308, 16.0, 17.2307692308, 0.666666666667, 1.30769230769, 7.66666666667, 5.07692307692, 1864.33333333, 1826.61538462, 288.333333333, 328.769230769, 113.333333333, 173.153846154, 175.0, 155.615384615, 16.0, 18.5384615385, 2.0, 1.69230769231, 5.33333333333, 4.69230769231, 1446.0, 1674.07692308, A
355.0, 321.923076923, 227.0, 221.384615385, 128.0, 100.538461538, 19.0, 17.5384615385, 1.0, 1.46153846154, 5.66666666667, 5.92307692308, 1989.66666667, 1718.0, 409.0, 386.846153846, 235.333333333, 218.461538462, 173.666666667, 168.384615385, 21.3333333333, 21.0769230769, 1.0, 0.923076923077, 4.33333333333, 4.46153846154, 1850.0, 1847.15384615, A
313.0, 310.307692308, 185.0, 204.538461538, 128.0, 105.769230769, 18.3333333333, 17.4615384615, 1.0, 1.76923076923, 4.33333333333, 5.07692307692, 1681.66666667, 1724.38461538, 282.666666667, 283.615384615, 191.666666667, 201.461538462, 91.0, 82.1538461538, 18.6666666667, 16.3846153846, 1.66666666667, 1.46153846154, 6.0, 6.0, 1674.33333333, 1659.07692308, H
363.333333333, 344.307692308, 222.0, 235.538461538, 141.333333333, 108.769230769, 20.6666666667, 19.4615384615, 1.33333333333, 1.0, 6.0, 5.15384615385, 1881.0, 1671.23076923, 376.333333333, 390.769230769, 267.666666667, 284.615384615, 108.666666667, 106.153846154, 25.3333333333, 22.9230769231, 1.0, 1.76923076923, 3.66666666667, 4.07692307692, 1981.0, 1802.92307692, A
385.333333333, 383.461538462, 242.0, 245.230769231, 143.333333333, 138.230769231, 20.3333333333, 22.1538461538, 0.666666666667, 1.0, 7.66666666667, 5.84615384615, 1972.33333333, 2091.38461538, 346.666666667, 382.615384615, 256.0, 276.769230769, 90.6666666667, 105.846153846, 21.6666666667, 23.5384615385, 2.33333333333, 2.0, 5.66666666667, 4.30769230769, 1707.66666667, 1873.38461538, H
222.0, 269.692307692, 156.0, 190.923076923, 66.0, 78.7692307692, 13.0, 16.0, 4.33333333333, 2.15384615385, 7.33333333333, 6.84615384615, 1585.33333333, 1774.84615385, 454.0, 413.769230769, 327.666666667, 307.692307692, 126.333333333, 106.076923077, 25.6666666667, 24.5384615385, 1.33333333333, 1.69230769231, 5.66666666667, 4.69230769231, 2237.66666667, 1962.15384615, H
290.333333333, 320.0, 213.333333333, 225.076923077, 77.0, 94.9230769231, 18.3333333333, 19.3846153846, 0.666666666667, 1.84615384615, 7.0, 5.07692307692, 1966.0, 1946.0, 419.333333333, 353.615384615, 263.0, 234.615384615, 156.333333333, 119.0, 22.0, 19.6153846154, 0.0, 1.30769230769, 3.66666666667, 5.15384615385, 1875.33333333, 1731.53846154, A
309.666666667, 341.692307692, 167.0, 200.153846154, 142.666666667, 141.538461538, 17.6666666667, 19.0, 1.66666666667, 2.0, 6.0, 5.15384615385, 1882.33333333, 1820.76923077, 421.333333333, 340.692307692, 236.0, 188.384615385, 185.333333333, 152.307692308, 21.0, 19.2307692308, 0.666666666667, 1.30769230769, 5.0, 4.38461538462, 2020.33333333, 1904.61538462, A
387.666666667, 372.076923077, 318.666666667, 292.230769231, 69.0, 79.8461538462, 21.3333333333, 21.3076923077, 1.33333333333, 1.84615384615, 3.66666666667, 4.07692307692, 1835.66666667, 1905.53846154, 316.0, 342.0, 244.666666667, 242.384615385, 71.3333333333, 99.6153846154, 16.6666666667, 19.5384615385, 4.33333333333, 1.92307692308, 5.66666666667, 4.61538461538, 1681.66666667, 1965.84615385, H
323.666666667, 358.846153846, 242.0, 277.692307692, 81.6666666667, 81.1538461538, 17.6666666667, 19.1538461538, 1.66666666667, 1.76923076923, 5.33333333333, 5.15384615385, 1588.33333333, 1728.92307692, 309.666666667, 335.923076923, 147.666666667, 186.384615385, 162.0, 149.538461538, 16.0, 19.1538461538, 0.666666666667, 2.53846153846, 5.33333333333, 5.0, 1909.0, 1894.69230769, H
405.0, 424.846153846, 275.0, 285.769230769, 130.0, 139.076923077, 25.6666666667, 27.7692307692, 1.0, 0.769230769231, 3.66666666667, 3.53846153846, 1875.66666667, 1855.38461538, 345.0, 360.076923077, 196.0, 198.538461538, 149.0, 161.538461538, 18.6666666667, 20.4615384615, 1.0, 0.923076923077, 4.66666666667, 4.23076923077, 1990.66666667, 1923.92307692, A
356.666666667, 331.461538462, 258.0, 226.692307692, 98.6666666667, 104.769230769, 18.0, 17.3846153846, 3.33333333333, 2.0, 4.33333333333, 4.61538461538, 1708.66666667, 1660.92307692, 321.333333333, 305.923076923, 167.333333333, 187.230769231, 154.0, 118.692307692, 20.6666666667, 18.6153846154, 3.66666666667, 2.15384615385, 5.66666666667, 5.38461538462, 1981.66666667, 1823.30769231, H
383.0, 406.5, 264.0, 302.0, 119.0, 104.5, 22.0, 24.0714285714, 2.33333333333, 1.85714285714, 5.66666666667, 4.92857142857, 2122.0, 1955.85714286, 346.333333333, 377.428571429, 250.333333333, 287.5, 96.0, 89.9285714286, 21.0, 22.0714285714, 0.666666666667, 1.28571428571, 4.0, 3.64285714286, 1788.66666667, 1873.57142857, A
371.333333333, 349.0, 236.333333333, 241.5, 135.0, 107.5, 19.0, 20.6428571429, 1.33333333333, 1.07142857143, 4.0, 4.64285714286, 1893.0, 1819.21428571, 334.666666667, 328.785714286, 217.0, 219.571428571, 117.666666667, 109.214285714, 15.3333333333, 17.0, 2.66666666667, 1.85714285714, 6.33333333333, 5.0, 1691.0, 1669.71428571, H
410.666666667, 354.928571429, 239.0, 233.357142857, 171.666666667, 121.571428571, 23.6666666667, 20.2857142857, 0.333333333333, 1.28571428571, 3.33333333333, 5.07142857143, 1922.0, 1768.71428571, 379.333333333, 360.714285714, 263.0, 270.857142857, 116.333333333, 89.8571428571, 20.0, 19.2857142857, 1.33333333333, 1.71428571429, 4.66666666667, 5.07142857143, 1805.66666667, 1777.28571429, H
297.666666667, 315.928571429, 172.666666667, 204.857142857, 125.0, 111.071428571, 19.3333333333, 18.0714285714, 1.0, 1.71428571429, 3.0, 4.78571428571, 1834.0, 1753.92857143, 319.333333333, 341.071428571, 182.333333333, 201.214285714, 137.0, 139.857142857, 19.3333333333, 19.1428571429, 2.33333333333, 2.07142857143, 5.0, 5.07142857143, 1936.0, 1823.78571429, H
364.666666667, 345.285714286, 286.666666667, 247.857142857, 78.0, 97.4285714286, 19.0, 19.5714285714, 2.33333333333, 1.92857142857, 5.66666666667, 4.71428571429, 1691.66666667, 1941.14285714, 308.0, 347.642857143, 164.333333333, 227.357142857, 143.666666667, 120.285714286, 19.3333333333, 19.0714285714, 2.0, 1.64285714286, 3.66666666667, 4.5, 2015.66666667, 1861.42857143, A
275.333333333, 284.714285714, 189.0, 202.285714286, 86.3333333333, 82.4285714286, 16.6666666667, 16.1428571429, 1.33333333333, 1.35714285714, 6.0, 5.92857142857, 1574.0, 1645.0, 420.0, 431.642857143, 309.0, 295.714285714, 111.0, 135.928571429, 28.0, 28.0714285714, 2.0, 1.0, 4.33333333333, 3.64285714286, 1880.0, 1850.5, A
261.333333333, 320.428571429, 145.333333333, 180.857142857, 116.0, 139.571428571, 14.0, 18.2857142857, 0.666666666667, 2.42857142857, 5.66666666667, 5.14285714286, 1672.66666667, 1844.64285714, 333.333333333, 374.714285714, 230.333333333, 267.571428571, 103.0, 107.142857143, 20.6666666667, 23.2142857143, 2.0, 1.92857142857, 6.0, 4.42857142857, 1613.0, 1854.85714286, A
